tx_count,mean_inter_tx_interval,std_inter_tx_interval,max_burst_rate,unique_fn_count,failed_tx_ratio,mean_gas_ratio,tx_value_entropy,unique_states_visited,state_transition_freq,most_freq_transition_ratio,reverse_transition_count,terminal_state_reach_count,mean_time_in_state,state_sequence_entropy,repeated_state_visit_count,distinct_roles_assumed,role_change_freq,admin_fn_call_ratio,guard_failure_rate,delegatecall_count,contract_creation_count,unique_interacted_contracts,self_ref_call_count,total_value_transferred,mean_value_per_tx,value_variance,max_single_tx_value,cumulative_balance_delta,value_gini,token_transfer_count,flash_loan_indicator,address,contract_id,label,be_category
74.0,143.67123287671234,47.58613093522234,1.0,1.0,0.0,0.3611233783783783,2.2107509189154744,1.0,0.0,0.0,0.0,0.0,143.67123287671234,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.165428558785667e+19,9.683011565926577e+17,1.3463862289757441e+32,9.896544755649496e+17,7.165428558785667e+19,0.006861369226396847,0.0,0.0,0xAdversary0002,kg_4219abdc067e,1,BE-3
95.0,30.127659574468087,13.642263837337069,1.0,5.0,0.14736842105263157,0.4870735789473685,2.0154656271308657,2.0,0.0,0.0,0.0,0.0,0.0,0.6930917778747576,95.0,2.0,1.0,0.5052631578947369,0.14736842105263157,0.0,0.0,1.0,0.0,52357876491.76041,551135542.0185306,4.137460825012786e+18,15925100477.757032,52357876491.76041,0.8392078189848615,13.0,0.0,0xAdversary0003,kg_4219abdc067e,1,BE-4
60.0,18.508474576271187,5.978415643403011,1.0,5.0,0.0,0.4535647333333333,1.5607104203201865,2.0,0.1,1.0,0.0,0.0,18.508474576271187,0.0,60.0,2.0,0.3898305084745763,0.31666666666666665,0.0,0.0,0.0,1.0,0.0,71216290743.60376,1186938179.0600626,2.0336785932806128e+19,23504620841.453304,71216290743.60376,0.9410393472074569,0.0,0.0,0xAdversary0004,kg_4219abdc067e,1,BE-5
68.0,72.0,0.0,1.0,1.0,0.0,0.5,2.0849301008050465,2.0,1.0,0.5,2.0,0.0,0.0,0.6931471805599453,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14845665260.338308,218318606.769681,1.3470225092643984e+16,717607785.7902722,14845665260.338308,0.2701304213896196,0.0,0.0,0xAdversary0005,kg_4219abdc067e,1,BE-6
156.0,17.729032258064517,5.99387825058454,1.0,1.0,0.0,0.5059131837606836,2.0987111229827486,2.0,1.0,0.5,2.0,0.0,0.0,0.6931471805599453,156.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1394843204721.062,8941302594.365782,1.1531291945138566e+21,357751655329.8861,1394843204721.062,0.8756023588283033,0.0,0.0,0xAdversary0006,kg_4219abdc067e,1,BE-1
10.0,0.0,0.0,10.0,1.0,0.0,0.4523104,1.5047882950515834,2.0,1.0,0.5,2.0,0.0,0.0,0.6931471805599453,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29808957941.884613,2980895794.1884613,2.864940359233541e+18,6151428186.432388,29808957941.884613,0.3151004024570476,0.0,0.0,0xAdversary0007,kg_4219abdc067e,1,BE-2
82.0,144.2962962962963,53.49891990243376,1.0,1.0,0.0,0.34583768292682926,2.2586955951642347,1.0,0.0,0.0,0.0,0.0,144.2962962962963,0.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95237538042069e+19,9.698018756610597e+17,1.4192290981439966e+32,9.898498398554577e+17,7.95237538042069e+19,0.00706746122285724,0.0,0.0,0xAdversary0008,kg_4219abdc067e,1,BE-3
80.0,28.40506329113924,12.546136615840592,1.0,5.0,0.225,0.489706125,2.0655302860481464,2.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,80.0,2.0,1.0,0.5,0.225,0.0,0.0,1.0,0.0,26957800317.83812,336972503.9729765,9.25899624886484e+17,8083317815.522902,26957800317.83812,0.7710739434461047,12.0,0.0,0xAdversary0009,kg_4219abdc067e,1,BE-4
60.0,17.28813559322034,5.957621091204126,1.0,5.0,0.0,0.44655470000000014,1.6094379236423066,2.0,0.08333333333333333,1.0,0.0,0.0,17.28813559322034,0.0,60.0,2.0,0.2711864406779661,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,42785171847.867676,713086197.4644612,8.77603444291714e+18,18612034286.771023,42785171847.867676,0.9500513125924003,0.0,0.0,0xAdversary0010,kg_4219abdc067e,1,BE-5
73.0,60.0,0.0,1.0,1.0,0.0,0.5,2.0772506451643276,2.0,1.0,0.5068493150684932,2.0,0.0,0.0,0.6930533513914936,73.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15888211940.941673,217646738.91700923,1.9044129429761304e+16,844642805.8656279,15888211940.941673,0.3184678103982813,0.0,0.0,0xAdversary0011,kg_4219abdc067e,1,BE-6
92.0,424.35164835164835,85.23456627737204,1.0,1.0,0.043478260869565216,0.5692541304347827,2.180257284065308,2.0,1.0,0.782608695652174,2.0,0.0,424.0,0.5235863375536605,92.0,1.0,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,0.0,29896985549.992126,324967234.23904485,3.0517403018623014e+17,2366926407.559324,29896985549.992126,0.7402841243192849,0.0,0.0,0xStealth0000,kg_4219abdc067e,1,BE-stealth
81.0,423.3,71.37163302040945,1.0,1.0,0.037037037037037035,0.5737137654320987,2.0060026500039694,2.0,1.0,0.8148148148148148,2.0,0.0,421.68,0.4791656240215616,81.0,1.0,0.0,0.0,0.037037037037037035,0.0,0.0,1.0,0.0,19896237071.197044,245632556.43453142,4.319010875560564e+17,4310622040.498269,19896237071.197044,0.777446824560271,0.0,0.0,0xStealth0001,kg_4219abdc067e,1,BE-stealth
94.0,417.5483870967742,67.78087974265947,1.0,1.0,0.0425531914893617,0.6073107978723404,2.0413199985325092,2.0,1.0,0.8617021276595744,2.0,0.0,415.1641791044776,0.4018615571314197,94.0,1.0,0.0,0.0,0.0425531914893617,0.0,0.0,1.0,0.0,55151255539.254395,586715484.4601531,2.4773452123301407e+18,10925187667.625412,55151255539.254395,0.8028315472923147,0.0,0.0,0xStealth0002,kg_4219abdc067e,1,BE-stealth
93.0,433.82608695652175,64.78972823440526,1.0,1.0,0.043010752688172046,0.5673302688172043,2.19349831170316,2.0,1.0,0.8709677419354839,2.0,0.0,430.94117647058823,0.38454291989790435,93.0,1.0,0.0,0.0,0.043010752688172046,0.0,0.0,1.0,0.0,35062730959.92408,377018612.47230196,8.763658392470865e+17,6804792462.8595705,35062730959.92408,0.793082670308357,0.0,0.0,0xStealth0003,kg_4219abdc067e,1,BE-stealth
75.0,424.3783783783784,65.20875059474074,1.0,1.0,0.05333333333333334,0.5613392666666668,2.1382785387569436,2.0,1.0,0.8,2.0,0.0,417.0,0.5004024236213656,75.0,1.0,0.0,0.0,0.05333333333333334,0.0,0.0,1.0,0.0,34982940094.42739,466439201.2590319,1.7227804861748288e+18,9740860625.490725,34982940094.42739,0.8355230814227963,0.0,0.0,0xStealth0004,kg_4219abdc067e,1,BE-stealth
74.0,426.73972602739724,64.54520076962106,1.0,1.0,0.05405405405405406,0.5918791891891892,2.068897526129743,2.0,1.0,0.8513513513513513,2.0,0.0,426.8235294117647,0.42035785328020503,74.0,1.0,0.0,0.0,0.05405405405405406,0.0,0.0,1.0,0.0,40931648747.40183,553130388.4784031,2.37371352253665e+18,10957075822.437883,40931648747.40183,0.8029298546628749,0.0,0.0,0xStealth0005,kg_4219abdc067e,1,BE-stealth
41.0,420.0,65.45227268781429,1.0,1.0,0.04878048780487805,0.4993858536585367,2.049686794262054,2.0,1.0,0.8048780487804879,2.0,0.0,422.5,0.4935651921118719,41.0,1.0,0.0,0.0,0.04878048780487805,0.0,0.0,1.0,0.0,13110548539.007116,319769476.5611492,6.374553223481636e+17,3927838959.302271,13110548539.007116,0.8179824209595022,0.0,0.0,0xStealth0006,kg_4219abdc067e,1,BE-stealth
85.0,411.57142857142856,68.22935510437706,1.0,1.0,0.047058823529411764,0.5452658235294118,1.9492112658100291,2.0,1.0,0.8,2.0,0.0,412.32,0.5004024236213656,85.0,1.0,0.0,0.0,0.047058823529411764,0.0,0.0,1.0,0.0,39166518348.22475,460782568.8026441,4.807246528363765e+18,20338061672.087685,39166518348.22475,0.8184937322001512,0.0,0.0,0xStealth0007,kg_4219abdc067e,1,BE-stealth
69.0,617.1176470588235,88.28522116875853,1.0,2.0,0.014492753623188406,0.5859545652173914,2.076468233273647,1.0,0.0,0.0,0.0,0.0,617.1176470588235,0.0,69.0,1.0,0.0,0.0,0.014492753623188406,0.0,0.0,1.0,0.0,25045351058.79568,362976102.30138665,8.920949916227404e+17,7112703763.458928,25045351058.79568,0.7782990890937485,0.0,0.0,0xBenign0000,kg_eaaebcb18bf2,0,
29.0,612.0,69.60295560226899,1.0,2.0,0.0,0.5810229310344828,2.0903293759728983,1.0,0.0,0.0,0.0,0.0,612.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3714468971.1881146,128085136.93752119,2.5175150296318652e+16,558308102.2531658,3714468971.1881146,0.6183584235836255,0.0,0.0,0xBenign0001,kg_eaaebcb18bf2,0,
44.0,605.8604651162791,89.51486336120034,1.0,2.0,0.0,0.5996171590909091,2.060408558983298,1.0,0.0,0.0,0.0,0.0,605.8604651162791,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28691772924.38388,652085748.2814518,4.908511943248782e+18,14044871443.174171,28691772924.38388,0.8678379631099625,0.0,0.0,0xBenign0002,kg_eaaebcb18bf2,0,
67.0,579.0909090909091,93.28690305177751,1.0,2.0,0.014925373134328358,0.5999822388059701,2.139509817395133,1.0,0.0,0.0,0.0,0.0,579.0909090909091,0.0,67.0,1.0,0.0,0.0,0.014925373134328358,0.0,0.0,1.0,0.0,19600989289.06547,292552078.9412757,4.199716248036282e+17,4203504973.959373,19600989289.06547,0.7509973924201353,0.0,0.0,0xBenign0003,kg_eaaebcb18bf2,0,
70.0,587.4782608695652,95.90070479190506,1.0,2.0,0.05714285714285714,0.5914832142857144,2.099685311487545,1.0,0.0,0.0,0.0,0.0,587.4782608695652,0.0,70.0,1.0,0.0,0.0,0.05714285714285714,0.0,0.0,1.0,0.0,18561435794.454433,265163368.4922062,6.857333408364283e+17,6412763830.221625,18561435794.454433,0.8113594017604777,0.0,0.0,0xBenign0004,kg_eaaebcb18bf2,0,
11.0,620.4,67.46732542497887,1.0,2.0,0.09090909090909091,0.5409645454545454,1.972246983995505,1.0,0.0,0.0,0.0,0.0,620.4,0.0,11.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,1520978549.2070642,138270777.2006422,4.782941864264472e+16,786818719.3360196,1520978549.2070642,0.6766285157001833,0.0,0.0,0xBenign0005,kg_eaaebcb18bf2,0,
42.0,632.4878048780488,87.9520717462058,1.0,2.0,0.023809523809523808,0.6075842857142857,2.0332802254185522,1.0,0.0,0.0,0.0,0.0,632.4878048780488,0.0,42.0,1.0,0.0,0.0,0.023809523809523808,0.0,0.0,1.0,0.0,36510205646.51329,869290610.6312689,1.8536538385377993e+19,28271101043.276695,36510205646.51329,0.9214216664845634,0.0,0.0,0xBenign0006,kg_eaaebcb18bf2,0,
65.0,599.625,65.79406793169123,1.0,2.0,0.0,0.6007520000000001,2.0953630111430073,1.0,0.0,0.0,0.0,0.0,599.625,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19211368495.52836,295559515.3158209,3.893395605771044e+17,4280556675.015495,19211368495.52836,0.7258405925670666,0.0,0.0,0xBenign0007,kg_eaaebcb18bf2,0,
91.0,601.4666666666667,88.26918425412624,1.0,2.0,0.0,0.6112826923076924,2.003512784409719,1.0,0.0,0.0,0.0,0.0,601.4666666666667,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22673687853.77775,249161404.98656866,2.4236121748660464e+17,3412601886.4400606,22673687853.77775,0.7250904252484667,0.0,0.0,0xBenign0008,kg_eaaebcb18bf2,0,
88.0,601.2413793103449,73.41223010597066,1.0,2.0,0.0,0.5876335795454546,2.0369999618330086,1.0,0.0,0.0,0.0,0.0,601.2413793103449,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33380144738.444122,379319826.57322866,2.0826574000565463e+18,11165292818.792685,33380144738.444122,0.8513131993603245,0.0,0.0,0xBenign0009,kg_eaaebcb18bf2,0,
53.0,607.6153846153846,92.83321559204855,1.0,2.0,0.018867924528301886,0.6186434905660378,1.9192823253499502,1.0,0.0,0.0,0.0,0.0,607.6153846153846,0.0,53.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,1.0,0.0,24206078859.893215,456718469.054589,2.584459744993969e+18,9967533539.80135,24206078859.893215,0.8322179653766348,0.0,0.0,0xBenign0010,kg_eaaebcb18bf2,0,
37.0,600.0,84.33267456923205,1.0,2.0,0.0,0.6086337837837837,2.1417758959420103,1.0,0.0,0.0,0.0,0.0,600.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28860958827.060238,780025914.2448713,8.363014376181212e+18,17713021481.353302,28860958827.060238,0.8738848333457252,0.0,0.0,0xBenign0011,kg_eaaebcb18bf2,0,
17.0,610.5,70.46807787927807,1.0,2.0,0.058823529411764705,0.5988547058823529,1.905420047820023,1.0,0.0,0.0,0.0,0.0,610.5,0.0,17.0,1.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,10499892716.073626,617640748.0043309,2.521286831673212e+18,6888600930.325327,10499892716.073626,0.7932687310323996,0.0,0.0,0xBenign0012,kg_eaaebcb18bf2,0,
23.0,620.1818181818181,88.65440375855631,1.0,2.0,0.0,0.6676063043478261,2.1028657724473896,1.0,0.0,0.0,0.0,0.0,620.1818181818181,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5347512641.628185,232500549.63600805,2.353003291826525e+17,1986240395.168161,5347512641.628185,0.7736661531588528,0.0,0.0,0xBenign0013,kg_eaaebcb18bf2,0,
88.0,600.1379310344828,82.38836716427413,1.0,2.0,0.011363636363636364,0.5639239772727273,1.983719852444729,1.0,0.0,0.0,0.0,0.0,600.1379310344828,0.0,88.0,1.0,0.0,0.0,0.011363636363636364,0.0,0.0,1.0,0.0,87370510018.23859,992846704.7527112,2.777526885105208e+19,49583684555.036736,87370510018.23859,0.8728106676121992,0.0,0.0,0xBenign0014,kg_eaaebcb18bf2,0,
97.0,600.125,91.67597490618793,1.0,2.0,0.010309278350515464,0.5878553092783505,2.0766220512630142,1.0,0.0,0.0,0.0,0.0,600.125,0.0,97.0,1.0,0.0,0.0,0.010309278350515464,0.0,0.0,1.0,0.0,65288470244.58685,673077012.8307923,8.097682828794267e+18,26619620356.011906,65288470244.58685,0.8713882170003395,0.0,0.0,0xBenign0015,kg_eaaebcb18bf2,0,
74.0,608.8767123287671,74.31955166074559,1.0,2.0,0.013513513513513514,0.5923689864864865,1.9887369234077523,1.0,0.0,0.0,0.0,0.0,608.8767123287671,0.0,74.0,1.0,0.0,0.0,0.013513513513513514,0.0,0.0,1.0,0.0,14321833998.369362,193538297.27526164,2.054353157918595e+17,3598261152.372828,14321833998.369362,0.7229703054326124,0.0,0.0,0xBenign0016,kg_eaaebcb18bf2,0,
96.0,594.6947368421053,82.40069924131144,1.0,2.0,0.03125,0.5730167187499999,2.0430174141031645,1.0,0.0,0.0,0.0,0.0,594.6947368421053,0.0,96.0,1.0,0.0,0.0,0.03125,0.0,0.0,1.0,0.0,32462404166.85383,338150043.4047274,5.6402928055934163e+17,5002362667.728325,32462404166.85383,0.7655397541626192,0.0,0.0,0xBenign0017,kg_eaaebcb18bf2,0,
76.0,592.16,84.0227016942445,1.0,2.0,0.0,0.5538894736842105,2.017851252463615,1.0,0.0,0.0,0.0,0.0,592.16,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39893095461.92424,524909150.81479263,1.7783893991618388e+18,7935597136.679508,39893095461.92424,0.7995584014687497,0.0,0.0,0xBenign0018,kg_eaaebcb18bf2,0,
29.0,624.0,85.4567559813567,1.0,2.0,0.13793103448275862,0.5729310344827587,2.255169262985791,1.0,0.0,0.0,0.0,0.0,624.0,0.0,29.0,1.0,0.0,0.0,0.13793103448275862,0.0,0.0,1.0,0.0,23921213721.090843,824869438.6583049,2.0903491092626035e+18,4871909580.275167,23921213721.090843,0.7554119782202944,0.0,0.0,0xBenign0019,kg_eaaebcb18bf2,0,
27.0,595.8461538461538,80.70063020804938,1.0,2.0,0.0,0.5574748148148149,2.0322736900560407,1.0,0.0,0.0,0.0,0.0,595.8461538461538,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93150796721.34828,3450029508.1980844,1.5587564484442944e+20,64048140167.2446,93150796721.34828,0.9082287322686399,0.0,0.0,0xBenign0020,kg_eaaebcb18bf2,0,
184.0,97.11475409836065,35.05223192101254,1.0,2.0,0.06521739130434782,0.7120844130434782,1.996827636075502,1.0,0.0,0.0,0.0,0.0,97.11475409836065,0.0,184.0,1.0,0.0,0.0,0.06521739130434782,0.0,0.0,1.0,0.0,1284976129553.7754,6983565921.487909,2.399111451417708e+21,648660094318.6428,1284976129553.7754,0.9254317282904214,0.0,0.0,0xNoisyBenign0000,kg_eaaebcb18bf2,0,
125.0,93.7741935483871,31.50546258566493,1.0,2.0,0.048,0.7348907520000001,2.1020205905729696,1.0,0.0,0.0,0.0,0.0,93.7741935483871,0.0,125.0,1.0,0.0,0.0,0.048,0.0,0.0,1.0,0.0,259310659040.60468,2074485272.3248374,6.491263977106959e+19,77837912632.42249,259310659040.60468,0.88591991145637,0.0,0.0,0xNoisyBenign0001,kg_eaaebcb18bf2,0,
61.0,95.0,36.54859778431999,1.0,2.0,0.03278688524590164,0.7120975737704918,1.9745147741860607,1.0,0.0,0.0,0.0,0.0,95.0,0.0,61.0,1.0,0.0,0.0,0.03278688524590164,0.0,0.0,1.0,0.0,1385148071352.7246,22707345432.01188,2.432678458733754e+22,1229906235970.3008,1385148071352.7246,0.9629385059468278,0.0,0.0,0xNoisyBenign0002,kg_eaaebcb18bf2,0,
165.0,96.58536585365853,33.624160600462034,1.0,2.0,0.024242424242424242,0.7239077818181818,1.8869486137913274,1.0,0.0,0.0,0.0,0.0,96.58536585365853,0.0,165.0,1.0,0.0,0.0,0.024242424242424242,0.0,0.0,1.0,0.0,305157695097.24023,1849440576.3469105,5.196533362756761e+19,85665401759.09364,305157695097.24023,0.8439115645472096,0.0,0.0,0xNoisyBenign0003,kg_eaaebcb18bf2,0,
123.0,92.26229508196721,33.38297477111146,1.0,2.0,0.04878048780487805,0.7237935609756099,2.061695889683106,1.0,0.0,0.0,0.0,0.0,92.26229508196721,0.0,123.0,1.0,0.0,0.0,0.04878048780487805,0.0,0.0,1.0,0.0,217472494473.95786,1768069060.763885,4.328726471069732e+19,68163845437.51315,217472494473.95786,0.8219865558262709,0.0,0.0,0xNoisyBenign0004,kg_eaaebcb18bf2,0,
60.0,92.7457627118644,33.92893531393101,1.0,2.0,0.06666666666666667,0.7237635333333334,2.0816214621070817,1.0,0.0,0.0,0.0,0.0,92.7457627118644,0.0,60.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,91743205909.17249,1529053431.8195415,1.9887040785412276e+19,26953602659.406967,91743205909.17249,0.8241626874067906,0.0,0.0,0xNoisyBenign0005,kg_eaaebcb18bf2,0,
133.0,95.81818181818181,33.68252360934695,1.0,2.0,0.015037593984962405,0.7086785864661654,2.0693171954466694,1.0,0.0,0.0,0.0,0.0,95.81818181818181,0.0,133.0,1.0,0.0,0.0,0.015037593984962405,0.0,0.0,1.0,0.0,346079862500.9693,2602104229.3305964,1.3774325422435279e+20,113352275581.40231,346079862500.9693,0.900642961700821,0.0,0.0,0xNoisyBenign0006,kg_eaaebcb18bf2,0,
85.0,98.85714285714286,34.423532529894935,1.0,2.0,0.03529411764705882,0.7079285647058823,2.2000702840053505,1.0,0.0,0.0,0.0,0.0,98.85714285714286,0.0,85.0,1.0,0.0,0.0,0.03529411764705882,0.0,0.0,1.0,0.0,159634307102.17615,1878050671.7903075,1.8871408123565175e+19,24208223326.33513,159634307102.17615,0.8187873293533815,0.0,0.0,0xNoisyBenign0007,kg_eaaebcb18bf2,0,
136.0,100.08888888888889,36.373263820939336,1.0,2.0,0.03676470588235294,0.7198864705882353,2.2043807184370863,1.0,0.0,0.0,0.0,0.0,100.08888888888889,0.0,136.0,1.0,0.0,0.0,0.03676470588235294,0.0,0.0,1.0,0.0,286295821450.5862,2105116334.1954865,3.3002995065177944e+19,35784894428.19742,286295821450.5862,0.8445154799296343,0.0,0.0,0xNoisyBenign0008,kg_eaaebcb18bf2,0,
193.0,18.4375,5.984028221023026,1.0,2.0,0.0,0.5060305699481864,1.995684389074391,4.0,1.0,0.2538860103626943,0.0,0.0,0.0,1.3862542294326015,193.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8033628509942.162,41625018186.22882,7.0418879028696445e+22,3462761586814.6,8033628509942.162,0.9442456507078025,0.0,0.0,0xAdversary0000,kg_eaaebcb18bf2,1,BE-1
9.0,0.0,0.0,9.0,2.0,0.0,0.4331104444444444,1.735126465948527,4.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.3689223607537346,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29418209683.432575,3268689964.825842,6.375735221634479e+18,8490128931.913925,29418209683.432575,0.38386843710631213,0.0,0.0,0xAdversary0001,kg_eaaebcb18bf2,1,BE-2
47.0,133.82608695652175,58.519154927115466,1.0,2.0,0.0,0.347236170212766,2.076034630288185,1.0,0.0,0.0,0.0,0.0,133.82608695652175,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.568506808233318e+19,9.720227251560251e+17,1.0373300414275915e+32,9.886659421861562e+17,4.568506808233318e+19,0.005880623827150357,0.0,0.0,0xAdversary0002,kg_eaaebcb18bf2,1,BE-3
55.0,33.55555555555556,14.11942012588895,1.0,6.0,0.09090909090909091,0.46728354545454553,2.110710166300616,4.0,0.0,0.0,0.0,0.0,0.0,1.3857922853994054,55.0,2.0,1.0,0.509090909090909,0.09090909090909091,0.0,0.0,1.0,0.0,22530793251.71277,409650786.3947776,7.512038472073553e+17,5390275246.394797,22530793251.71277,0.7402904217738566,5.0,0.0,0xAdversary0003,kg_eaaebcb18bf2,1,BE-4
48.0,15.319148936170214,5.367777712756249,1.0,6.0,0.0,0.45254312500000005,1.0986123047171767,2.0,0.0625,1.0,0.0,0.0,15.319148936170214,0.0,48.0,2.0,0.3829787234042553,0.1875,0.0,0.0,0.0,1.0,0.0,7957841773.046149,165788370.27179477,4.822461033017254e+17,3840543830.436714,7957841773.046149,0.9509547720629408,0.0,0.0,0xAdversary0004,kg_eaaebcb18bf2,1,BE-5
73.0,84.0,0.0,1.0,2.0,0.0,0.5,2.173531871376588,4.0,1.0,0.2602739726027397,0.0,0.0,0.0,1.3860153927848426,73.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15178269329.52048,207921497.6646641,1.189294840884207e+16,551043478.2571902,15178269329.52048,0.28096453132092136,0.0,0.0,0xAdversary0005,kg_eaaebcb18bf2,1,BE-6
70.0,18.08695652173913,5.999369847186204,1.0,2.0,0.0,0.5017830952380954,2.0741074595654814,4.0,1.0,0.2571428571428571,0.0,0.0,0.0,1.385886142304353,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2608223747286.9917,37260339246.95702,6.218040556222791e+22,2096000300225.3547,2608223747286.9917,0.9600762645024504,0.0,0.0,0xAdversary0006,kg_eaaebcb18bf2,1,BE-1
11.0,0.0,0.0,11.0,2.0,0.0,0.4460456363636363,1.4142790766227291,4.0,1.0,0.2727272727272727,0.0,0.0,0.0,1.373003912888258,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52028197884.34749,4729836171.304317,2.336775623551041e+19,17804964555.810814,52028197884.34749,0.4913212504185944,0.0,0.0,0xAdversary0007,kg_eaaebcb18bf2,1,BE-2
86.0,146.54117647058823,56.13713313184933,1.0,2.0,0.0,0.3504409302325582,2.2416744606759904,1.0,0.0,0.0,0.0,0.0,146.54117647058823,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.324479637271811e+19,9.67962748519978e+17,1.2200714506643076e+32,9.894464539540873e+17,8.324479637271811e+19,0.006551459657915334,0.0,0.0,0xAdversary0008,kg_eaaebcb18bf2,1,BE-3
118.0,30.46153846153846,12.701395348030948,1.0,6.0,0.17796610169491525,0.48731156779661017,1.976704066587961,4.0,0.0,0.0,0.0,0.0,0.0,1.3861507173560779,118.0,2.0,1.0,0.5,0.17796610169491525,0.0,0.0,1.0,0.0,97372239692.0758,825188471.9667441,9.882166019752835e+18,30642363931.835552,97372239692.0758,0.8672974399513306,14.0,0.0,0xAdversary0009,kg_eaaebcb18bf2,1,BE-4
43.0,17.428571428571427,5.972727131533392,1.0,6.0,0.0,0.4634220465116278,1.0986123047171767,2.0,0.06976744186046512,1.0,0.0,0.0,17.428571428571427,0.0,43.0,2.0,0.38095238095238093,0.27906976744186046,0.0,0.0,0.0,1.0,0.0,18101655677.929146,420968736.6960266,3.54082343087032e+18,11153186744.625597,18101655677.929146,0.9560821300830238,0.0,0.0,0xAdversary0010,kg_eaaebcb18bf2,1,BE-5
92.0,60.0,0.0,1.0,2.0,0.0,0.5,2.0298471715029356,4.0,1.0,0.25,0.0,0.0,0.0,1.3862943611198906,92.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20403614952.58608,221778423.39767477,1.3954985878021702e+16,670732480.639883,20403614952.58608,0.28533343010477047,0.0,0.0,0xAdversary0011,kg_eaaebcb18bf2,1,BE-6
69.0,422.8235294117647,68.53786870312486,1.0,2.0,0.0,0.562199275362319,2.0580754295200885,5.0,1.0,0.2898550724637681,0.0,0.0,421.14285714285717,1.2602199731837704,69.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40374656106.709076,585139943.5754938,6.734749130788361e+18,21110393354.528797,40374656106.709076,0.8664110162742332,0.0,0.0,0xStealth0000,kg_eaaebcb18bf2,1,BE-stealth
57.0,421.7142857142857,77.65070928884826,1.0,2.0,0.0,0.5590747368421052,2.1593970050180955,5.0,1.0,0.3157894736842105,0.0,0.0,418.6666666666667,1.193902548624371,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10452947733.126808,183385047.94959313,1.0164986065019746e+17,1336261574.4130502,10452947733.126808,0.7139509244946713,0.0,0.0,0xStealth0001,kg_eaaebcb18bf2,1,BE-stealth
48.0,418.72340425531917,63.98992677630266,1.0,2.0,0.020833333333333332,0.5447454166666666,1.8412045392843746,5.0,1.0,0.3125,0.0,0.0,406.6666666666667,1.1781640786155063,48.0,1.0,0.0,0.0,0.020833333333333332,0.0,0.0,1.0,0.0,32033321046.705395,667360855.1396958,7.097031525366907e+18,18319917323.48096,32033321046.705395,0.8792250925913574,0.0,0.0,0xStealth0002,kg_eaaebcb18bf2,1,BE-stealth
41.0,420.0,77.76888838089432,1.0,2.0,0.024390243902439025,0.5801759756097561,2.1624674927951015,5.0,1.0,0.3170731707317073,0.0,0.0,421.84615384615387,1.2983365045129986,41.0,1.0,0.0,0.0,0.024390243902439025,0.0,0.0,1.0,0.0,31149172152.052498,759735906.1476219,3.4937804200395566e+18,9837582037.995546,31149172152.052498,0.8303091103615239,0.0,0.0,0xStealth0003,kg_eaaebcb18bf2,1,BE-stealth
